,product_id,product_name,category,brand,cost_price,unit_price,margin_pct
757,P0757,BrandB Plant,Apparel,BrandB,48.05,88.95,45.98
758,P0758,BrandB Film,Electronics,BrandB,135.84,218.78,37.91
759,P0759,BrandA Summer,Personal Care,BrandA,61.68,71.59,13.84
760,P0760,BrandA Create,Apparel,BrandD,190.55,270.85,29.65
761,P0761,BrandB Around,Electronics,BrandC,125.81,240.31,47.65
762,P0762,BrandC Opportunity,Personal Care,BrandD,69.03,116.9,40.95
763,P0763,BrandB Suddenly,Home & Kitchen,BrandC,191.94,240.27,20.11
764,P0764,BrandC Friend,Apparel,BrandB,143.88,241.25,40.36
765,P0765,BrandC Blood,Home & Kitchen,unknown,137.52,192.31,28.49
766,P0766,BrandD Room,Personal Care,BrandD,74.95,103.05,27.27
767,P0767,BrandA Market,Apparel,BrandA,169.15,316.79,46.61
768,P0768,BrandB Job,Apparel,BrandC,148.04,246.33,39.9
769,P0769,BrandA Specific,Electronics,BrandA,163.47,264.99,38.31
770,P0770,BrandB Piece,Electronics,BrandC,110.98,221.83,49.97
771,P0771,BrandD Impact,Apparel,BrandC,81.54,155.11,47.43
772,P0772,BrandC Fast,Apparel,BrandD,102.72,121.36,15.36
773,P0773,BrandC Onto,Electronics,BrandB,170.36,311.06,45.23
774,P0774,BrandB Star,Apparel,BrandD,36.05,58.03,37.88
775,P0775,BrandB Far,Personal Care,BrandC,12.88,22.99,43.98
776,P0776,BrandB Scientist,Electronics,BrandC,77.04,87.71,12.17
777,P0777,BrandB Hair,Home & Kitchen,BrandD,96.59,145.77,33.74
778,P0778,BrandA News,Electronics,BrandC,25.13,49.55,49.28
779,P0779,BrandC Recently,Home & Kitchen,BrandB,78.45,113.02,30.59
780,P0780,BrandA Two,Home & Kitchen,BrandD,194.67,253.19,23.11
781,P0781,BrandD Notice,Home & Kitchen,BrandC,99.94,153.3,34.81
782,P0782,BrandA North,Apparel,BrandD,37.29,43.61,14.49
783,P0783,BrandC Thus,Apparel,BrandB,41.45,59.11,29.88
784,P0784,BrandA Player,Apparel,BrandD,163.18,285.28,42.8
785,P0785,BrandD Pressure,Personal Care,BrandD,46.09,57.39,19.69
786,P0786,BrandD Physical,Electronics,BrandB,13.41,21.67,38.12
787,P0787,BrandB Some,Apparel,BrandA,178.71,220.2,18.84
788,P0788,BrandB Marriage,Home & Kitchen,BrandB,105.74,154.9,31.74
789,P0789,BrandA Lot,Home & Kitchen,BrandA,47.24,77.75,39.24
790,P0790,BrandD Coach,Personal Care,BrandB,47.78,70.22,31.96
791,P0791,BrandB Key,Apparel,BrandC,37.71,64.75,41.76
792,P0792,BrandD Benefit,Electronics,BrandB,78.75,96.0,17.97
793,P0793,BrandA Mission,Apparel,BrandD,166.17,273.34,39.21
794,P0794,BrandB Pm,Personal Care,BrandA,176.16,278.03,36.64
795,P0795,BrandA Especially,Electronics,BrandD,133.58,255.38,47.69
796,P0796,BrandA Impact,Personal Care,BrandD,77.22,87.96,12.21
797,P0797,BrandD Fact,Apparel,BrandD,158.96,229.4,30.71
798,P0798,BrandA Establish,Personal Care,BrandB,54.63,97.75,44.11
799,P0799,BrandA Bed,Home & Kitchen,BrandD,55.27,61.07,9.5
800,P0800,BrandA Customer,Electronics,BrandA,78.13,100.39,22.17
801,P0801,BrandC Laugh,Personal Care,BrandC,25.78,38.24,32.58
802,P0802,BrandC Others,Home & Kitchen,BrandD,115.11,190.01,39.42
803,P0803,BrandD She,Apparel,BrandD,112.66,180.46,37.57
804,P0804,BrandB Theory,Home & Kitchen,BrandD,54.49,74.98,27.33
805,P0805,BrandC Young,Personal Care,BrandB,171.72,290.78,40.95
806,P0806,BrandB Way,Personal Care,BrandB,24.55,38.24,35.8
807,P0807,BrandC Five,Electronics,BrandB,80.88,135.25,40.2
808,P0808,BrandA Since,Apparel,BrandD,185.54,276.8,32.97
809,P0809,BrandA Baby,Home & Kitchen,BrandB,77.31,127.42,39.33
810,P0810,BrandD Similar,Personal Care,BrandC,143.76,235.44,38.94
811,P0811,BrandB Window,Personal Care,BrandD,7.09,13.23,46.41
812,P0812,BrandC Quite,Apparel,BrandA,157.87,246.2,35.88
813,P0813,BrandB Democratic,Apparel,BrandA,75.15,126.97,40.81
814,P0814,BrandB Own,Electronics,BrandC,157.04,222.65,29.47
815,P0815,BrandD Trip,Personal Care,BrandB,105.96,186.83,43.29
816,P0816,BrandA Want,Electronics,BrandC,146.6,235.03,37.62
817,P0817,BrandC Hand,Home & Kitchen,BrandC,49.13,96.63,49.16
818,P0818,BrandD Chair,Personal Care,BrandA,55.92,82.0,31.8
819,P0819,BrandA Often,Electronics,BrandC,71.29,85.93,17.04
820,P0820,BrandC House,Home & Kitchen,unknown,193.38,310.73,37.77
821,P0821,BrandB Mouth,Home & Kitchen,BrandD,137.91,262.98,47.56
822,P0822,BrandA Defense,Personal Care,BrandA,55.27,79.83,30.77
823,P0823,BrandB Power,Apparel,BrandC,85.42,121.11,29.47
824,P0824,BrandA One,Home & Kitchen,BrandB,61.02,89.03,31.46
825,P0825,BrandC Subject,Electronics,BrandB,97.93,138.88,29.49
826,P0826,BrandC Rather,Apparel,BrandB,102.3,130.91,21.85
827,P0827,BrandB Argue,Home & Kitchen,BrandB,49.7,92.02,45.99
828,P0828,BrandC Kitchen,Apparel,BrandA,28.38,33.22,14.57
829,P0829,BrandD Ability,Electronics,BrandA,170.36,244.31,30.27
830,P0830,BrandC Technology,Personal Care,BrandC,100.71,200.01,49.65
831,P0831,BrandC Away,Personal Care,BrandB,151.28,183.87,17.72
832,P0832,BrandD Number,Personal Care,BrandA,102.98,149.77,31.24
833,P0833,BrandB Guy,Personal Care,BrandA,141.16,213.73,33.95
834,P0834,BrandA Perhaps,Electronics,BrandB,78.99,94.05,16.01
835,P0835,BrandC Deep,Home & Kitchen,BrandB,111.97,147.06,23.86
836,P0836,BrandD Big,Home & Kitchen,BrandC,40.86,60.54,32.51
837,P0837,BrandD Wear,Home & Kitchen,BrandC,171.59,231.93,26.02
838,P0838,BrandB Yet,Apparel,unknown,163.77,286.39,42.82
839,P0839,BrandB Strategy,Personal Care,BrandD,43.23,78.68,45.06
840,P0840,BrandB Social,Personal Care,BrandA,39.44,61.12,35.47
841,P0841,BrandC Of,Personal Care,BrandC,53.94,101.01,46.6
842,P0842,BrandA Group,Personal Care,BrandA,139.66,161.17,13.35
843,P0843,BrandC Seat,Personal Care,BrandA,92.72,129.92,28.63
844,P0844,BrandC Player,Home & Kitchen,BrandC,72.11,106.04,32.0
845,P0845,BrandC Should,Apparel,BrandB,195.98,265.78,26.26
846,P0846,BrandC Own,Personal Care,BrandD,178.48,257.54,30.7
847,P0847,BrandC No,Personal Care,BrandB,174.31,292.23,40.35
848,P0848,BrandC Process,Personal Care,BrandD,170.54,198.54,14.1
849,P0849,BrandB Nice,Home & Kitchen,unknown,66.13,111.61,40.75
850,P0850,BrandC Along,Personal Care,BrandC,178.1,321.09,44.53
851,P0851,BrandC Away,Personal Care,BrandD,37.63,70.32,46.49
852,P0852,BrandB Stay,Apparel,BrandC,188.39,326.03,42.22
853,P0853,BrandA Since,Apparel,BrandB,82.42,97.75,15.68
854,P0854,BrandD Role,Electronics,BrandA,155.33,244.11,36.37
855,P0855,BrandA Miss,Electronics,unknown,125.53,147.61,14.96
856,P0856,BrandD Occur,Home & Kitchen,BrandB,53.24,72.18,26.24
857,P0857,BrandB Soon,Apparel,BrandB,10.57,17.94,41.08
858,P0858,BrandC East,Personal Care,BrandD,195.12,309.56,36.97
859,P0859,BrandC Home,Personal Care,BrandB,194.06,335.31,42.13
860,P0860,BrandB Shake,Personal Care,BrandD,107.07,179.4,40.32
861,P0861,BrandC Buy,Home & Kitchen,BrandD,110.24,201.1,45.18
862,P0862,BrandD Reveal,Home & Kitchen,BrandC,85.38,105.88,19.36
863,P0863,BrandA Although,Electronics,BrandB,72.06,109.7,34.31
864,P0864,BrandA Charge,Personal Care,BrandD,63.42,113.48,44.11
865,P0865,BrandC On,Apparel,unknown,111.9,142.08,21.24
866,P0866,BrandD Use,Personal Care,BrandB,36.84,64.96,43.29
867,P0867,BrandD Seem,Personal Care,BrandB,56.28,83.3,32.44
868,P0868,BrandB Need,Home & Kitchen,BrandC,131.45,207.53,36.66
869,P0869,BrandC Onto,Personal Care,BrandB,171.43,216.72,20.9
870,P0870,BrandC Accept,Electronics,BrandD,125.46,168.73,25.64
871,P0871,BrandD Sort,Apparel,BrandC,8.78,10.05,12.64
872,P0872,BrandA Range,Apparel,BrandA,60.01,72.76,17.52
873,P0873,BrandD Begin,Electronics,BrandB,22.59,25.15,10.18
874,P0874,BrandB Stop,Home & Kitchen,BrandD,65.76,119.65,45.04
875,P0875,BrandC Worry,Personal Care,BrandA,69.4,129.03,46.21
876,P0876,BrandB Budget,Electronics,BrandC,156.25,181.91,14.11
877,P0877,BrandD Both,Apparel,BrandB,179.66,238.06,24.53
878,P0878,BrandD Bed,Electronics,BrandA,195.05,340.01,42.63
879,P0879,BrandD Son,Personal Care,BrandB,148.84,168.21,11.52
880,P0880,BrandD Tv,Electronics,BrandB,97.2,166.53,41.63
881,P0881,BrandC Who,Home & Kitchen,BrandB,127.69,145.31,12.13
882,P0882,BrandA Worry,Home & Kitchen,BrandD,129.51,165.62,21.8
883,P0883,BrandA Peace,Apparel,BrandA,51.01,76.04,32.92
884,P0884,BrandA Management,Apparel,BrandC,119.02,173.32,31.33
885,P0885,BrandB We,Electronics,BrandA,118.31,203.69,41.92
886,P0886,BrandB Her,Home & Kitchen,BrandA,53.5,82.92,35.48
887,P0887,BrandC Determine,Electronics,BrandA,74.33,92.06,19.26
888,P0888,BrandA One,Apparel,BrandD,50.37,99.91,49.58
889,P0889,BrandC Executive,Personal Care,BrandB,9.16,13.19,30.55
890,P0890,BrandB In,Home & Kitchen,BrandA,99.63,148.82,33.05
891,P0891,BrandC Between,Personal Care,BrandB,115.51,183.58,37.08
892,P0892,BrandC Effort,Personal Care,BrandC,174.19,285.46,38.98
893,P0893,BrandB Believe,Electronics,unknown,92.63,170.21,45.58
894,P0894,BrandC End,Personal Care,BrandA,156.3,243.1,35.71
895,P0895,BrandB Mouth,Electronics,BrandC,156.32,205.55,23.95
896,P0896,BrandA Matter,Personal Care,BrandB,107.19,165.91,35.39
897,P0897,BrandB History,Home & Kitchen,BrandC,84.91,118.01,28.05
898,P0898,BrandA Mention,Electronics,BrandA,167.86,204.25,17.82
899,P0899,BrandA Sure,Apparel,BrandA,99.65,118.47,15.89
900,P0900,BrandD Material,Personal Care,BrandC,14.57,18.92,22.99
901,P0901,BrandA Program,Electronics,BrandB,132.87,257.18,48.34
902,P0902,BrandA Language,Personal Care,BrandA,75.38,133.36,43.48
903,P0903,BrandD Degree,Home & Kitchen,BrandA,165.61,221.79,25.33
904,P0904,BrandA Represent,Electronics,BrandC,20.2,26.15,22.75
905,P0905,BrandA Movement,Electronics,BrandB,108.67,138.07,21.29
906,P0906,BrandB Prevent,Apparel,BrandD,150.49,269.33,44.12
907,P0907,BrandC Into,Personal Care,BrandD,177.15,221.46,20.01
908,P0908,BrandB Everybody,Personal Care,BrandC,133.22,210.56,36.73
909,P0909,BrandD Lawyer,Home & Kitchen,BrandC,112.27,224.22,49.93
910,P0910,BrandC Police,Personal Care,BrandD,166.1,231.06,28.11
911,P0911,BrandB Type,Apparel,BrandD,154.31,298.36,48.28
912,P0912,BrandC Name,Home & Kitchen,BrandD,92.26,134.46,31.38
913,P0913,BrandA Group,Home & Kitchen,BrandA,105.93,211.23,49.85
914,P0914,BrandC Skin,Electronics,BrandC,196.96,254.74,22.68
915,P0915,BrandC Machine,Electronics,BrandC,184.23,287.43,35.9
916,P0916,BrandB Answer,Electronics,BrandA,94.77,117.56,19.39
917,P0917,BrandC Ago,Home & Kitchen,BrandB,50.43,92.29,45.36
918,P0918,BrandA Decision,Personal Care,BrandB,148.18,259.5,42.9
919,P0919,BrandD Inside,Apparel,BrandD,166.01,285.64,41.88
920,P0920,BrandA Player,Home & Kitchen,BrandA,147.5,238.75,38.22
921,P0921,BrandA Help,Electronics,BrandC,72.85,133.71,45.52
922,P0922,BrandD Himself,Electronics,BrandB,150.8,281.17,46.37
923,P0923,BrandA A,Personal Care,BrandA,64.43,73.26,12.05
924,P0924,BrandB Measure,Home & Kitchen,BrandB,34.87,59.5,41.39
925,P0925,BrandD Couple,Personal Care,BrandA,48.31,65.74,26.51
926,P0926,BrandD Skill,Apparel,BrandB,70.55,107.82,34.57
927,P0927,BrandA Past,Personal Care,BrandC,21.59,33.5,35.55
928,P0928,BrandB Present,Apparel,BrandD,114.06,175.55,35.03
929,P0929,BrandB Information,Apparel,BrandB,18.97,34.13,44.42
930,P0930,BrandC Other,Electronics,BrandA,135.99,201.43,32.49
931,P0931,BrandC Hot,Apparel,BrandC,72.18,121.97,40.82
932,P0932,BrandC Apply,Apparel,BrandC,125.16,249.21,49.78
933,P0933,BrandD Old,Apparel,BrandD,13.75,25.25,45.54
934,P0934,BrandB Personal,Home & Kitchen,BrandB,152.76,285.28,46.45
935,P0935,BrandA My,Electronics,BrandB,190.04,367.55,48.3
936,P0936,BrandC Baby,Electronics,BrandC,140.29,168.37,16.68
937,P0937,BrandD Catch,Personal Care,BrandA,69.72,123.13,43.38
938,P0938,BrandB Worry,Apparel,BrandC,112.02,186.04,39.79
939,P0939,BrandB Listen,Electronics,BrandD,118.69,201.44,41.08
940,P0940,BrandA Past,Home & Kitchen,BrandB,16.72,21.41,21.91
941,P0941,BrandC Cut,Electronics,BrandD,132.68,146.94,9.7
942,P0942,BrandD Similar,Home & Kitchen,BrandC,173.54,193.87,10.49
943,P0943,BrandD Because,Apparel,BrandD,104.17,181.12,42.49
944,P0944,BrandC Development,Personal Care,BrandA,41.35,64.12,35.51
945,P0945,BrandD Far,Electronics,BrandA,53.24,83.93,36.57
946,P0946,BrandC Often,Personal Care,BrandD,150.16,167.66,10.44
947,P0947,BrandC International,Home & Kitchen,BrandC,51.06,101.12,49.51
948,P0948,BrandC Sister,Electronics,BrandC,176.34,335.29,47.41
949,P0949,BrandA Fall,Home & Kitchen,BrandB,34.58,65.96,47.57
950,P0950,BrandB Also,Electronics,unknown,106.54,182.2,41.53
951,P0951,BrandB Space,Personal Care,BrandB,116.72,173.19,32.61
952,P0952,BrandC Her,Home & Kitchen,BrandD,110.74,142.42,22.24
953,P0953,BrandB Tax,Apparel,BrandB,65.25,113.18,42.35
954,P0954,BrandB Hotel,Personal Care,BrandB,132.97,213.86,37.82
955,P0955,BrandB Power,Home & Kitchen,BrandA,113.68,222.1,48.82
956,P0956,BrandA Beat,Apparel,BrandC,168.71,207.68,18.76
957,P0957,BrandA Sense,Home & Kitchen,BrandD,192.43,264.21,27.17
958,P0958,BrandC It,Apparel,BrandB,25.82,32.7,21.04
959,P0959,BrandC Figure,Apparel,BrandB,50.03,56.21,10.99
960,P0960,BrandA Whatever,Personal Care,BrandB,102.95,169.27,39.18
961,P0961,BrandC Research,Apparel,BrandD,100.83,123.39,18.28
962,P0962,BrandB Image,Apparel,BrandA,84.67,166.96,49.29
963,P0963,BrandC Ability,Personal Care,BrandB,149.76,297.94,49.73
964,P0964,BrandB Board,Electronics,BrandB,185.79,369.18,49.67
965,P0965,BrandD Produce,Home & Kitchen,BrandD,178.08,264.41,32.65
966,P0966,BrandA Nature,Personal Care,BrandC,81.86,159.24,48.59
967,P0967,BrandA It,Electronics,BrandD,94.1,177.85,47.09
968,P0968,BrandB Long,Personal Care,BrandA,113.75,177.96,36.08
969,P0969,BrandA Team,Apparel,BrandC,90.71,171.98,47.26
970,P0970,BrandC Woman,Personal Care,BrandB,87.38,144.34,39.46
971,P0971,BrandA Enjoy,Apparel,BrandD,166.83,251.33,33.62
972,P0972,BrandA Only,Apparel,BrandB,81.65,113.58,28.11
973,P0973,BrandA Water,Apparel,BrandD,120.11,209.16,42.58
974,P0974,BrandB Or,Personal Care,unknown,53.77,92.62,41.95
975,P0975,BrandB Mission,Electronics,BrandA,27.26,41.01,33.53
976,P0976,BrandC Face,Electronics,BrandD,146.74,290.2,49.43
977,P0977,BrandB Sometimes,Personal Care,BrandD,13.56,17.0,20.24
978,P0978,BrandC Ability,Apparel,BrandB,174.42,219.94,20.7
979,P0979,BrandA Order,Personal Care,BrandC,65.36,117.11,44.19
980,P0980,BrandD Set,Home & Kitchen,BrandB,27.92,34.02,17.93
981,P0981,BrandB Four,Electronics,BrandC,7.38,11.42,35.38
982,P0982,BrandD Visit,Electronics,BrandD,51.39,83.76,38.65
983,P0983,BrandD Garden,Personal Care,BrandD,91.17,149.62,39.07
984,P0984,BrandA Cover,Apparel,BrandC,125.85,201.59,37.57
985,P0985,BrandB Play,Electronics,BrandB,33.91,57.24,40.76
986,P0986,BrandA Film,Apparel,BrandA,135.06,250.43,46.07
987,P0987,BrandC Author,Home & Kitchen,BrandA,14.56,21.48,32.22
988,P0988,BrandB Walk,Apparel,unknown,124.16,213.85,41.94
989,P0989,BrandB Eat,Personal Care,BrandC,186.64,220.95,15.53
990,P0990,BrandC Apply,Home & Kitchen,BrandC,180.02,330.92,45.6
991,P0991,BrandD Stand,Electronics,BrandC,96.81,117.12,17.34
992,P0992,BrandC Pressure,Home & Kitchen,BrandD,107.31,185.24,42.07
993,P0993,BrandA Morning,Electronics,BrandA,99.31,170.79,41.85
994,P0994,BrandC Bag,Personal Care,BrandC,55.63,89.99,38.18
995,P0995,BrandC Base,Apparel,BrandD,106.34,177.45,40.07
996,P0996,BrandD Care,Apparel,BrandB,143.17,283.67,49.53
997,P0997,BrandA Dream,Electronics,BrandA,95.65,173.8,44.97
998,P0998,BrandB Stuff,Personal Care,BrandD,13.87,19.62,29.31
999,P0999,BrandB Public,Electronics,BrandB,139.55,185.46,24.75
1000,P1000,BrandA Bed,Home & Kitchen,BrandC,103.8,144.44,28.14
1001,P1001,BrandA Present,Electronics,unknown,71.57,125.39,42.92
1002,P1002,BrandA Lot,Apparel,BrandB,69.45,97.52,28.78
1003,P1003,BrandD Floor,Personal Care,BrandA,130.9,200.71,34.78
1004,P1004,BrandD Bill,Home & Kitchen,BrandD,157.88,232.49,32.09
1005,P1005,BrandA Arm,Home & Kitchen,BrandC,113.26,126.49,10.46
1006,P1006,BrandC Role,Home & Kitchen,BrandA,194.07,262.46,26.06
1007,P1007,BrandA Few,Home & Kitchen,BrandD,127.17,236.3,46.18
1008,P1008,BrandD Smile,Apparel,BrandA,173.6,308.38,43.71
1009,P1009,BrandC Then,Electronics,BrandC,85.7,132.61,35.37
1010,P1010,BrandB Future,Home & Kitchen,BrandD,166.74,228.83,27.13
1011,P1011,BrandC Receive,Apparel,BrandA,77.97,88.39,11.79
1012,P1012,BrandB Up,Electronics,BrandD,103.67,188.59,45.03
1013,P1013,BrandB Wide,Apparel,BrandC,185.11,325.64,43.16
1014,P1014,BrandC Still,Home & Kitchen,BrandB,155.05,184.27,15.86
1015,P1015,BrandB Southern,Apparel,BrandA,94.58,164.79,42.61
1016,P1016,BrandA Watch,Electronics,BrandC,186.81,321.0,41.8
1017,P1017,BrandA Election,Home & Kitchen,BrandD,178.39,212.78,16.16
1018,P1018,BrandC Participant,Electronics,BrandC,129.58,167.01,22.41
1019,P1019,BrandB Try,Apparel,BrandC,58.95,81.78,27.92
1020,P1020,BrandD Oil,Electronics,BrandC,34.12,45.93,25.71
1021,P1021,BrandA See,Electronics,BrandB,110.79,176.65,37.28
1022,P1022,BrandC Much,Apparel,BrandC,116.95,146.67,20.26
1023,P1023,BrandC Magazine,Home & Kitchen,BrandD,14.89,16.77,11.21
1024,P1024,BrandA None,Electronics,BrandD,15.49,22.98,32.59
1025,P1025,BrandB Recent,Personal Care,BrandC,65.93,121.03,45.53
1026,P1026,BrandA Network,Personal Care,BrandB,23.12,42.13,45.12
1027,P1027,BrandD Source,Electronics,BrandD,65.53,110.09,40.48
1028,P1028,BrandD Tree,Personal Care,BrandB,189.75,233.27,18.66
1029,P1029,BrandC Energy,Home & Kitchen,BrandD,40.75,78.47,48.07
1030,P1030,BrandC Important,Home & Kitchen,BrandD,100.06,115.95,13.7
1031,P1031,BrandA Seek,Home & Kitchen,BrandD,94.94,119.03,20.24
1032,P1032,BrandC Travel,Apparel,BrandA,84.11,146.59,42.62
1033,P1033,BrandA Life,Home & Kitchen,BrandA,159.52,251.96,36.69
1034,P1034,BrandD Left,Personal Care,BrandB,126.07,200.85,37.23
1035,P1035,BrandD Several,Personal Care,BrandA,71.44,130.92,45.43
1036,P1036,BrandD Knowledge,Personal Care,BrandC,111.18,145.93,23.81
1037,P1037,BrandA Try,Personal Care,BrandA,120.47,182.71,34.06
1038,P1038,BrandA Store,Personal Care,BrandB,65.07,95.34,31.75
1039,P1039,BrandA Owner,Personal Care,BrandC,101.39,171.77,40.97
1040,P1040,BrandA Series,Apparel,BrandB,178.02,340.54,47.72
1041,P1041,BrandA Gas,Apparel,BrandB,93.33,127.15,26.6
1042,P1042,BrandD Economic,Apparel,BrandB,137.9,190.98,27.79
1043,P1043,BrandC Apply,Personal Care,BrandC,198.11,321.82,38.44
1044,P1044,BrandD Relationship,Apparel,BrandC,17.17,32.81,47.67
1045,P1045,BrandA Best,Electronics,BrandC,26.39,35.73,26.14
1046,P1046,BrandA Back,Apparel,BrandD,141.93,206.49,31.27
1047,P1047,BrandC Mission,Personal Care,BrandD,79.41,126.31,37.13
1048,P1048,BrandB Almost,Personal Care,BrandB,41.7,60.3,30.85
1049,P1049,BrandC Practice,Personal Care,BrandB,61.25,115.48,46.96
1050,P1050,BrandB Director,Apparel,BrandA,18.99,21.16,10.26
1051,P1051,BrandD Between,Personal Care,BrandB,21.51,36.09,40.4
1052,P1052,BrandD Goal,Personal Care,BrandD,126.53,190.93,33.73
1053,P1053,BrandD Environment,Personal Care,BrandD,74.28,94.13,21.09
1054,P1054,BrandA Box,Personal Care,BrandB,143.87,193.12,25.5
1055,P1055,BrandC Red,Electronics,BrandA,115.79,200.83,42.34
1056,P1056,BrandA Consumer,Personal Care,BrandA,32.71,57.51,43.12
1057,P1057,BrandC Particularly,Personal Care,BrandA,107.05,176.53,39.36
1058,P1058,BrandB Letter,Personal Care,BrandA,138.39,219.39,36.92
1059,P1059,BrandC My,Electronics,BrandC,109.33,121.32,9.88
1060,P1060,BrandD Force,Personal Care,BrandC,87.1,171.11,49.1
1061,P1061,BrandC Rate,Home & Kitchen,BrandB,11.89,22.95,48.19
1062,P1062,BrandC New,Home & Kitchen,BrandA,127.71,206.93,38.28
1063,P1063,BrandA Game,Home & Kitchen,BrandA,60.93,71.55,14.84
1064,P1064,BrandA After,Home & Kitchen,BrandC,30.85,41.74,26.09
1065,P1065,BrandC Seem,Electronics,unknown,122.75,235.57,47.89
1066,P1066,BrandB Human,Personal Care,BrandC,162.53,217.0,25.1
1067,P1067,BrandB Move,Personal Care,BrandB,160.88,301.78,46.69
1068,P1068,BrandC Throughout,Electronics,BrandB,121.13,222.82,45.64
1069,P1069,BrandD And,Personal Care,BrandD,51.4,76.9,33.16
1070,P1070,BrandB Gas,Apparel,BrandC,15.59,20.86,25.26
1071,P1071,BrandA Across,Electronics,BrandB,95.48,145.95,34.58
1072,P1072,BrandD Pay,Apparel,BrandD,138.28,200.65,31.08
1073,P1073,BrandC Not,Apparel,BrandD,7.31,14.14,48.3
1074,P1074,BrandD Contain,Personal Care,BrandC,192.54,330.13,41.68
1075,P1075,BrandA Those,Electronics,BrandC,191.46,285.01,32.82
1076,P1076,BrandC Enjoy,Home & Kitchen,BrandC,57.08,67.84,15.86
1077,P1077,BrandD Affect,Personal Care,BrandB,148.19,241.53,38.65
1078,P1078,BrandB Recognize,Home & Kitchen,BrandB,66.09,73.33,9.87
1079,P1079,BrandA New,Electronics,BrandA,85.19,133.98,36.42
1080,P1080,BrandD American,Home & Kitchen,BrandB,146.42,194.26,24.63
1081,P1081,BrandA Compare,Electronics,BrandA,16.09,26.3,38.82
1082,P1082,BrandB Financial,Electronics,BrandA,21.85,35.93,39.19
1083,P1083,BrandD Part,Apparel,BrandA,140.65,186.78,24.7
1084,P1084,BrandD Man,Electronics,BrandD,184.93,249.42,25.86
1085,P1085,BrandD Media,Home & Kitchen,BrandC,36.58,42.67,14.27
1086,P1086,BrandA Language,Personal Care,BrandD,69.87,80.63,13.34
1087,P1087,BrandC Drive,Apparel,BrandD,18.53,36.72,49.54
1088,P1088,BrandB Back,Personal Care,BrandB,130.87,156.73,16.5
1089,P1089,BrandD Song,Apparel,BrandA,182.96,319.06,42.66
1090,P1090,BrandA This,Electronics,BrandA,18.73,32.87,43.02
1091,P1091,BrandD Not,Electronics,BrandD,34.03,57.04,40.34
1092,P1092,BrandA Himself,Personal Care,BrandC,34.56,48.28,28.42
1093,P1093,BrandD Hand,Electronics,BrandD,98.24,143.78,31.67
1094,P1094,BrandA Vote,Apparel,BrandA,79.96,137.56,41.87
1095,P1095,BrandD Concern,Electronics,BrandC,70.02,96.11,27.15
1096,P1096,BrandA Here,Electronics,BrandC,109.25,214.66,49.11
1097,P1097,BrandA Executive,Personal Care,BrandC,131.32,165.33,20.57
1098,P1098,BrandA Support,Personal Care,BrandB,63.28,91.83,31.09
1099,P1099,BrandA When,Home & Kitchen,BrandD,21.55,35.98,40.11
1100,P1100,BrandB Standard,Apparel,BrandA,42.65,74.54,42.78
1101,P1101,BrandB Term,Personal Care,BrandD,17.28,27.41,36.96
1102,P1102,BrandC Up,Personal Care,BrandD,193.48,215.69,10.3
1103,P1103,BrandC Major,Electronics,BrandC,158.62,180.59,12.17
1104,P1104,BrandA Reason,Apparel,BrandD,188.32,354.64,46.9
1105,P1105,BrandB Important,Apparel,BrandA,12.19,14.96,18.52
1106,P1106,BrandA Interest,Personal Care,BrandA,52.32,88.1,40.61
1107,P1107,BrandA Too,Apparel,BrandA,181.41,333.55,45.61
1108,P1108,BrandA Send,Personal Care,unknown,167.89,194.34,13.61
1109,P1109,BrandA Detail,Electronics,BrandD,121.02,200.18,39.54
1110,P1110,BrandA Trip,Apparel,BrandD,70.78,131.11,46.01
1111,P1111,BrandD Magazine,Home & Kitchen,BrandA,195.29,316.05,38.21
1112,P1112,BrandB Outside,Home & Kitchen,BrandB,154.02,251.63,38.79
1113,P1113,BrandC Usually,Electronics,BrandA,58.41,104.07,43.87
1114,P1114,BrandB Strong,Home & Kitchen,BrandB,90.54,175.02,48.27
1115,P1115,BrandA Become,Apparel,unknown,159.26,265.8,40.08
1116,P1116,BrandD Hard,Apparel,BrandA,176.53,207.01,14.72
1117,P1117,BrandA Until,Apparel,BrandA,142.81,233.4,38.81
1118,P1118,BrandC Total,Personal Care,BrandD,140.01,179.99,22.21
1119,P1119,BrandC Street,Personal Care,BrandD,51.65,64.93,20.45
1120,P1120,BrandA City,Apparel,unknown,124.35,146.64,15.2
1121,P1121,BrandC Wife,Home & Kitchen,BrandD,5.89,7.73,23.8
1122,P1122,BrandA Push,Electronics,BrandC,173.23,344.4,49.7
1123,P1123,BrandB Choice,Personal Care,BrandB,58.9,75.06,21.53
1124,P1124,BrandB Road,Personal Care,BrandD,39.38,67.07,41.29
1125,P1125,BrandA Box,Electronics,BrandC,60.59,90.35,32.94
1126,P1126,BrandC Paper,Personal Care,BrandA,25.36,29.09,12.82
1127,P1127,BrandB Daughter,Apparel,BrandA,99.59,119.95,16.97
1128,P1128,BrandB Simply,Personal Care,BrandC,86.72,153.7,43.58
1129,P1129,BrandC They,Apparel,BrandA,68.6,81.51,15.84
1130,P1130,BrandD Experience,Apparel,BrandD,178.82,208.54,14.25
1131,P1131,BrandD Represent,Electronics,BrandD,33.26,64.36,48.32
1132,P1132,BrandD Open,Apparel,BrandD,77.83,117.68,33.86
1133,P1133,BrandB Care,Home & Kitchen,BrandC,44.43,53.96,17.66
